match,result,turned_cards,number_of_battles
171692,A,46,14
171693,A,68,22
171694,B,17,6
171695,B,16,6
171696,A,47,15
171697,A,125,39
171698,B,85,25
171699,A,38,13
171700,A,52,17
171701,A,52,17
171702,A,46,14
171703,B,84,27
171704,A,154,50
171705,A,81,26
171706,B,64,21
171707,A,60,19
171708,B,62,20
171709,B,33,10
171710,A,35,10
171711,A,59,18
171712,B,67,20
171713,B,61,19
171714,B,118,36
171715,B,118,36
171716,A,52,17
171717,A,35,10
171718,B,31,10
171719,B,117,32
171720,B,76,23
171721,B,82,25
171722,B,90,28
171723,B,78,24
171724,A,76,24
171725,A,35,11
171726,B,49,14
171727,B,108,32
171728,A,35,11
171729,A,49,16
171730,A,34,11
171731,A,35,11
171732,A,35,12
171733,B,86,28
171734,B,78,24
171735,A,33,10
171736,B,81,24
171737,B,47,14
171738,B,24,7
171739,B,74,21
171740,B,113,33
171741,B,17,6
171742,B,16,6
171743,B,45,14
171744,A,34,11
171745,B,73,22
171746,B,79,25
171747,A,34,11
171748,B,16,6
171749,B,15,6
171750,B,62,20
171751,B,33,10
171752,A,35,10
171753,A,58,18
171754,A,87,26
171755,B,76,22
171756,A,58,18
171757,A,57,18
171758,B,98,31
171759,A,90,26
171760,B,31,10
171761,B,134,38
171762,B,79,24
171763,B,143,45
171764,A,59,19
171765,A,58,18
171766,A,35,11
171767,B,31,10
171768,B,49,14
171769,B,55,16
171770,A,35,11
171771,A,49,16
171772,A,34,11
171773,A,34,11
171774,A,35,12
171775,A,52,16
171776,B,80,25
171777,A,34,11
171778,A,123,37
171779,B,61,18
171780,B,24,7
171781,A,70,21
171782,B,111,32
171783,B,17,6
171784,B,16,6
171785,B,58,18
171786,A,48,16
171787,B,75,23
171788,B,57,18
171789,A,34,11
171790,B,16,6
171791,B,15,6
171792,B,37,10
171793,B,37,10
171794,B,37,10
171795,B,19,5
171796,B,18,5
171797,B,18,5
171798,B,19,5
171799,B,19,5
171800,B,18,5
171801,B,18,5
171802,B,18,5
171803,B,18,5
171804,B,38,11
171805,A,90,26
171806,B,38,12
171807,A,120,36
171808,B,19,6
171809,B,18,6
171810,B,38,11
171811,B,38,11
171812,A,117,36
171813,B,38,12
171814,A,148,44
171815,B,38,12
171816,A,91,26
171817,B,19,6
171818,B,18,6
171819,A,93,27
171820,B,19,6
171821,B,18,6
171822,B,82,24
171823,B,40,12
171824,B,40,12
171825,A,45,13
171826,B,36,11
171827,B,36,11
171828,B,110,32
171829,B,88,27
171830,B,18,6
171831,B,17,6
171832,A,58,17
171833,B,120,35
171834,B,59,16
171835,B,130,37
171836,B,85,24
171837,B,94,28
171838,B,120,36
171839,B,36,11
171840,B,36,11
171841,B,68,21
171842,A,60,18
171843,B,36,11
171844,A,150,44
171845,A,57,16
171846,B,18,6
171847,B,17,6
171848,A,45,13
171849,A,58,17
171850,B,18,6
171851,B,17,6
171852,B,23,7
171853,A,138,43
171854,B,22,7
171855,B,55,17
171856,A,38,12
171857,A,41,13
171858,B,72,21
171859,A,114,35
171860,B,18,6
171861,B,17,6
171862,B,155,47
171863,A,38,12
171864,B,57,19
171865,A,36,12
171866,A,68,22
171867,B,42,12
171868,B,49,14
171869,B,136,40
171870,B,88,25
171871,B,144,42
171872,B,74,22
171873,A,95,28
171874,A,99,29
171875,B,99,30
171876,A,127,39
171877,B,156,47
171878,A,175,52
171879,A,74,21
171880,A,53,16
171881,B,34,10
171882,B,34,10
171883,A,38,10
171884,B,79,23
171885,B,35,11
171886,B,34,10
171887,A,79,23
171888,A,54,16
171889,A,103,31
171890,B,17,6
171891,B,16,6
171892,A,94,26
171893,B,86,25
171894,A,80,24
171895,B,17,6
171896,B,16,6
171897,A,73,22
171898,A,83,23
171899,A,89,26
171900,A,65,19
171901,B,27,8
171902,B,36,10
171903,B,65,19
171904,A,94,28
171905,B,18,6
171906,B,17,6
171907,A,36,11
171908,A,69,22
171909,A,69,23
171910,B,126,41
171911,A,35,12
171912,A,149,45
171913,B,66,21
171914,A,35,11
171915,A,76,24
171916,A,205,65
171917,A,34,12
171918,B,31,9
171919,B,133,39
171920,B,23,7
171921,A,69,21
171922,A,90,28
171923,B,22,7
171924,A,168,53
171925,B,22,7
171926,A,130,40
171927,A,41,12
171928,A,49,16
171929,B,21,7
171930,A,74,23
171931,A,62,19
171932,A,42,13
171933,A,41,13
171934,A,55,16
171935,B,160,50
171936,A,73,22
171937,B,28,9
171938,B,54,17
171939,B,107,34
171940,A,38,12
171941,B,17,6
171942,B,16,6
171943,B,54,17
171944,B,120,38
171945,A,79,25
171946,B,17,6
171947,B,16,6
171948,A,62,19
171949,B,45,15
171950,A,114,38
171951,A,49,16
171952,A,110,36
171953,B,68,23
171954,A,75,23
171955,A,36,11
171956,A,75,24
171957,A,130,40
171958,A,36,12
171959,B,127,39
171960,B,29,8
171961,B,65,18
171962,B,34,10
171963,B,58,18
171964,B,31,9
171965,B,46,14
171966,A,49,14
171967,A,59,17
171968,B,18,6
171969,B,17,6
171970,A,42,12
171971,A,50,16
171972,A,76,22
171973,A,43,13
171974,A,48,14
171975,B,49,14
171976,B,39,12
171977,B,30,10
171978,A,58,18
171979,B,57,18
171980,A,50,17
171981,B,173,52
171982,A,100,31
171983,A,101,32
171984,A,40,13
171985,B,83,25
171986,B,87,29
171987,A,33,12
171988,A,51,15
171989,A,52,16
171990,A,69,21
171991,A,185,55
171992,A,70,21
171993,B,33,11
171994,B,73,21
171995,A,60,18
171996,B,46,15
171997,B,25,7
171998,B,73,23
171999,B,33,11
172000,A,54,15
172001,A,51,16
172002,B,46,14
172003,B,45,14
172004,B,61,18
172005,B,55,17
172006,B,27,8
172007,B,44,12
172008,B,54,18
172009,B,47,15
172010,B,44,14
172011,B,17,6
172012,B,16,6
172013,B,54,18
172014,B,55,16
172015,B,54,16
172016,B,17,6
172017,B,16,6
172018,A,36,11
172019,A,50,16
172020,A,90,27
172021,A,84,27
172022,A,34,11
172023,A,35,12
172024,A,36,11
172025,A,43,13
172026,A,69,21
172027,A,179,56
172028,A,35,12
172029,A,35,12
172030,A,65,20
172031,B,88,28
172032,B,81,26
172033,B,95,31
172034,A,50,16
172035,B,71,23
172036,B,53,19
172037,A,64,20
172038,A,91,28
172039,A,35,11
172040,B,76,25
172041,A,40,14
172042,A,34,12
172043,A,34,12
172044,B,42,12
172045,B,42,12
172046,B,42,12
172047,A,68,19
172048,B,42,13
172049,A,67,20
172050,B,251,77
172051,A,118,36
172052,B,39,11
172053,B,39,11
172054,B,39,11
172055,B,39,11
172056,B,19,5
172057,B,18,5
172058,B,18,5
172059,B,66,22
172060,B,19,6
172061,B,18,6
172062,A,93,27
172063,B,126,39
172064,B,18,5
172065,B,18,5
172066,B,18,5
172067,B,18,5
172068,B,17,5
172069,B,17,5
172070,B,17,5
172071,B,17,5
172072,B,17,5
172073,B,17,5
172074,A,65,18
172075,B,72,21
172076,A,65,18
172077,B,100,30
172078,A,61,19
172079,B,116,34
172080,A,43,12
172081,A,41,12
172082,B,18,6
172083,B,17,6
172084,B,45,13
172085,B,43,12
172086,B,106,32
172087,B,71,21
172088,B,204,61
172089,B,191,57
172090,B,133,40
172091,B,36,11
172092,B,57,17
172093,A,44,13
172094,B,36,11
172095,B,36,11
172096,B,26,8
172097,B,19,6
172098,B,18,6
172099,B,46,15
172100,A,45,13
172101,A,61,18
172102,B,18,6
172103,B,17,6
172104,B,23,7
172105,A,57,19
172106,B,22,7
172107,A,47,14
172108,A,97,30
172109,A,40,13
172110,A,41,12
172111,B,75,23
172112,B,18,6
172113,B,17,6
172114,A,44,14
172115,A,38,12
172116,B,71,23
172117,A,51,17
172118,B,125,40
172119,B,85,26
172120,A,100,31
172121,B,117,33
172122,A,51,15
172123,A,55,16
172124,B,94,27
172125,A,107,32
172126,A,94,28
172127,B,126,36
172128,A,45,13
172129,A,55,16
172130,B,95,28
172131,A,57,17
172132,A,41,12
172133,A,64,20
172134,A,62,19
172135,A,43,13
172136,A,34,10
172137,B,78,24
172138,B,81,24
172139,B,26,8
172140,B,48,14
172141,B,18,6
172142,B,17,6
172143,B,46,15
172144,B,140,43
172145,B,258,80
172146,A,34,10
172147,B,17,6
172148,B,16,6
172149,B,48,15
172150,B,47,14
172151,A,88,27
172152,A,107,31
172153,B,27,8
172154,B,45,12
172155,A,51,14
172156,A,48,15
172157,B,18,6
172158,B,17,6
172159,B,143,43
172160,B,48,16
172161,B,44,15
172162,A,39,13
172163,A,35,12
172164,A,116,35
172165,A,70,21
172166,A,86,27
172167,B,56,18
172168,A,35,12
172169,A,34,12
172170,B,46,14
172171,A,94,28
172172,B,52,16
172173,B,45,14
172174,A,104,30
172175,B,38,11
172176,B,37,11
172177,B,37,11
172178,B,119,36
172179,A,82,23
172180,B,29,9
172181,B,79,26
172182,B,49,15
172183,B,37,11
172184,B,71,20
172185,A,64,20
172186,B,40,13
172187,B,29,9
172188,B,54,17
172189,A,85,26
172190,B,106,33
172191,A,116,35
172192,A,31,9
172193,B,86,25
172194,B,61,19
172195,B,105,32
172196,A,62,19
172197,A,111,33
172198,B,37,12
172199,B,37,12
172200,B,24,7
172201,A,116,34
172202,B,55,17
172203,B,17,6
172204,B,16,6
172205,B,37,11
172206,A,48,15
172207,B,64,20
172208,A,113,36
172209,A,71,21
172210,B,16,6
172211,B,15,6
172212,B,29,8
172213,B,112,34
172214,B,129,38
172215,A,42,12
172216,A,70,20
172217,B,46,14
172218,B,147,43
172219,A,78,23
172220,B,18,6
172221,B,17,6
172222,A,42,12
172223,A,62,18
172224,A,73,21
172225,A,56,18
172226,A,32,10
172227,A,120,33
172228,B,137,39
172229,A,49,15
172230,A,73,22
172231,A,34,11
172232,A,236,77
172233,B,83,26
172234,A,42,13
172235,A,115,37
172236,A,82,25
172237,A,102,33
172238,A,33,11
172239,A,89,29
172240,B,30,9
172241,B,79,23
172242,B,30,9
172243,A,49,15
172244,B,86,26
172245,B,49,15
172246,B,23,7
172247,B,191,57
172248,A,56,18
172249,B,81,26
172250,A,47,14
172251,B,21,7
172252,B,30,9
172253,B,22,7
172254,A,48,15
172255,B,65,20
172256,A,40,12
172257,A,49,16
172258,A,46,14
172259,B,20,7
172260,A,119,37
172261,A,72,22
172262,A,38,12
172263,A,41,13
172264,A,40,13
172265,B,77,23
172266,A,35,11
172267,A,41,13
172268,B,47,15
172269,A,125,36
172270,B,24,7
172271,B,61,19
172272,B,124,37
172273,B,17,6
172274,B,16,6
172275,B,95,30
172276,B,55,17
172277,A,47,15
172278,A,47,15
172279,B,116,37
172280,B,16,6
172281,B,15,6
172282,A,78,25
172283,A,48,15
172284,A,38,12
172285,A,36,12
172286,A,39,14
172287,A,35,12
172288,A,47,16
172289,A,74,23
172290,A,48,15
172291,B,59,19
172292,B,33,11
172293,B,54,17
172294,B,50,17
172295,A,206,63
172296,B,29,8
172297,B,29,8
172298,B,29,8
172299,B,29,8
172300,B,29,8
172301,B,29,8
172302,A,102,31
172303,A,57,16
172304,B,70,20
172305,B,44,13
172306,A,88,27
172307,B,44,13
172308,B,78,22
172309,A,58,17
172310,B,72,20
172311,B,44,13
172312,B,94,30
172313,B,44,13
172314,A,55,16
172315,A,58,17
172316,A,74,21
172317,B,44,13
172318,A,73,22
172319,B,44,13
172320,A,53,16
172321,A,72,21
172322,B,29,8
172323,B,29,8
172324,B,29,8
172325,B,29,8
172326,B,45,13
172327,B,44,14
172328,B,42,11
172329,A,225,68
172330,B,44,14
172331,B,42,11
172332,B,68,20
172333,A,53,15
172334,B,40,12
172335,A,86,25
172336,B,40,12
172337,A,157,46
172338,B,29,8
172339,B,29,8
172340,B,29,8
172341,B,29,8
172342,B,29,8
172343,B,29,8
172344,B,144,42
172345,A,49,14
172346,B,41,12
172347,A,67,18
172348,B,41,12
172349,A,70,19
172350,B,40,12
172351,B,43,13
172352,A,69,21
172353,B,40,12
172354,B,43,13
172355,A,69,21
172356,B,24,7
172357,B,24,7
172358,B,18,5
172359,B,18,5
172360,B,18,5
172361,B,18,5
172362,B,17,5
172363,B,17,5
172364,B,17,5
172365,B,17,5
172366,B,17,5
172367,B,17,5
172368,B,26,9
172369,B,52,17
172370,B,18,6
172371,B,17,6
172372,B,26,9
172373,B,65,22
172374,B,18,6
172375,B,17,6
172376,A,72,21
172377,A,49,15
172378,B,116,34
172379,B,77,24
172380,B,63,19
172381,B,172,50
172382,B,17,5
172383,B,17,5
172384,B,17,5
172385,B,17,5
172386,B,17,5
172387,B,17,5
172388,B,16,5
172389,B,16,5
172390,B,16,5
172391,B,16,5
172392,B,16,5
172393,B,16,5
172394,B,16,5
172395,B,16,5
172396,B,71,21
172397,B,76,23
172398,A,56,16
172399,A,70,21
172400,A,68,20
172401,B,88,26
172402,B,17,5
172403,B,17,5
172404,B,17,5
172405,B,17,5
172406,B,17,5
172407,B,17,5
172408,B,16,5
172409,B,16,5
172410,B,16,5
172411,B,16,5
172412,B,16,5
172413,B,16,5
172414,B,16,5
172415,B,16,5
172416,A,95,28
172417,B,123,36
172418,A,107,31
172419,B,53,17
172420,B,73,22
172421,A,109,35
172422,B,44,13
172423,B,70,21
172424,B,53,17
172425,B,56,16
172426,B,98,29
172427,B,71,22
172428,A,71,21
172429,A,41,12
172430,A,66,21
172431,B,41,11
172432,A,41,12
172433,A,39,12
172434,A,65,20
172435,A,65,20
172436,A,33,10
172437,A,47,14
172438,A,58,18
172439,B,17,6
172440,B,16,6
172441,A,47,14
172442,A,56,17
172443,A,38,12
172444,B,17,6
172445,B,16,6
172446,B,91,26
172447,A,69,21
172448,A,61,19
172449,A,64,18
172450,A,64,20
172451,A,66,18
172452,B,83,23
172453,A,55,16
172454,A,64,18
172455,A,46,13
172456,A,54,16
172457,A,66,18
172458,A,47,14
172459,A,55,17
172460,A,63,19
172461,A,128,39
172462,A,40,12
172463,A,37,11
172464,A,138,41
172465,A,152,42
172466,B,26,8
172467,B,74,22
172468,B,18,6
172469,B,17,6
172470,A,122,39
172471,A,53,16
172472,A,39,12
172473,A,82,25
172474,B,17,6
172475,B,16,6
172476,A,55,16
172477,A,96,29
172478,A,71,21
172479,A,58,16
172480,B,108,31
172481,A,58,16
172482,A,54,16
172483,A,67,18
172484,A,49,15
172485,A,187,59
172486,A,69,19
172487,A,48,15
172488,A,41,12
172489,A,39,12
172490,A,104,32
172491,A,107,33
172492,A,40,12
172493,A,41,13
172494,B,70,20
172495,A,220,66
172496,B,26,8
172497,B,70,21
172498,B,18,6
172499,B,17,6
172500,B,47,14
172501,A,53,16
172502,A,39,12
172503,A,69,21
172504,B,17,6
172505,B,16,6
172506,B,30,9
172507,B,48,15
172508,B,23,7
172509,A,80,25
172510,A,121,38
172511,B,22,7
172512,B,202,62
172513,B,22,7
172514,B,46,16
172515,A,111,34
172516,A,114,35
172517,B,21,7
172518,A,47,14
172519,A,46,14
172520,A,61,19
172521,A,60,19
172522,A,54,16
172523,A,56,18
172524,A,180,54
172525,B,28,9
172526,A,54,16
172527,A,54,16
172528,A,56,18
172529,B,17,6
172530,B,16,6
172531,A,54,16
172532,A,54,16
172533,B,135,44
172534,B,17,6
172535,B,16,6
172536,A,40,12
172537,B,75,23
172538,A,52,17
172539,A,38,13
172540,A,43,14
172541,A,39,13
172542,A,40,12
172543,A,76,22
172544,B,61,19
172545,B,74,23
172546,A,51,17
172547,A,42,14
172548,A,46,14
172549,B,44,12
172550,B,77,24
172551,B,106,31
172552,B,146,45
172553,A,93,28
172554,A,43,13
172555,A,101,30
172556,B,203,61
172557,B,28,9
172558,A,84,26
172559,A,51,17
172560,B,65,19
172561,A,42,13
172562,B,52,16
172563,B,78,23
172564,A,48,15
172565,B,43,14
172566,B,44,14
172567,A,48,15
172568,A,32,9
172569,A,32,9
172570,A,34,11
172571,A,64,21
172572,A,61,19
172573,A,32,9
172574,A,87,28
172575,A,37,12
172576,B,92,26
172577,B,70,21
172578,B,24,7
172579,B,52,15
172580,B,57,17
172581,B,17,6
172582,B,16,6
172583,B,51,16
172584,A,48,16
172585,A,31,10
172586,A,127,38
172587,A,36,12
172588,B,16,6
172589,B,15,6
172590,A,46,14
172591,B,44,12
172592,B,74,22
172593,A,79,23
172594,A,77,24
172595,B,85,25
172596,A,43,13
172597,B,89,27
172598,B,46,15
172599,B,28,9
172600,B,139,44
172601,A,93,28
172602,B,117,33
172603,A,42,13
172604,B,73,21
172605,A,159,49
172606,B,28,9
172607,B,43,14
172608,B,72,22
172609,A,79,24
172610,A,32,9
172611,A,32,9
172612,A,72,23
172613,A,102,32
172614,B,65,20
172615,A,32,9
172616,A,74,23
172617,A,37,12
172618,B,69,20
172619,A,144,45
172620,B,24,7
172621,A,110,35
172622,B,72,21
172623,B,17,6
172624,B,16,6
172625,B,46,14
172626,B,71,23
172627,A,31,10
172628,B,97,30
172629,A,140,43
172630,B,16,6
172631,B,15,6
172632,A,45,13
172633,A,47,14
172634,A,96,28
172635,A,135,42
172636,A,85,26
172637,A,66,20
172638,A,75,21
172639,A,50,15
172640,A,77,23
172641,B,25,7
172642,A,76,22
172643,B,115,37
172644,A,54,16
172645,B,161,48
172646,A,76,24
172647,B,49,15
172648,A,146,46
172649,B,89,29
172650,B,27,8
172651,B,38,10
172652,A,47,13
172653,B,128,40
172654,A,54,17
172655,B,17,6
172656,B,16,6
172657,A,47,13
172658,B,121,37
172659,A,77,25
172660,B,17,6
172661,B,16,6
172662,A,35,11
172663,A,54,17
172664,A,91,28
172665,A,97,31
172666,A,35,12
172667,A,82,25
172668,A,35,11
172669,A,49,15
172670,A,59,18
172671,A,120,36
172672,A,35,12
172673,A,34,12
172674,A,46,14
172675,A,158,50
172676,B,70,22
172677,A,56,18
172678,A,77,25
172679,A,62,20
172680,A,51,16
172681,B,100,30
172682,A,45,14
172683,A,34,11
172684,B,94,29
172685,A,144,47
172686,A,34,12
172687,B,79,26
172688,B,30,9
172689,B,56,16
172690,B,30,9
172691,B,105,32
172692,A,43,13
172693,B,49,15
172694,B,23,7
172695,B,52,16
172696,A,126,38
172697,B,76,24
172698,A,57,17
172699,B,21,7
172700,B,30,9
172701,B,22,7
172702,B,53,17
172703,A,77,23
172704,A,39,12
172705,A,48,15
172706,A,56,17
172707,B,20,7
172708,B,131,41
172709,A,46,14
172710,A,38,12
172711,A,40,13
172712,A,39,13
172713,B,64,19
172714,A,46,15
172715,A,74,22
172716,B,90,27
172717,B,48,14
172718,B,24,7
172719,A,78,23
172720,A,139,41
172721,B,17,6
172722,B,16,6
172723,B,37,11
172724,B,56,18
172725,A,115,36
172726,B,91,27
172727,B,120,37
172728,B,16,6
172729,B,15,6
172730,B,46,14
172731,A,58,19
172732,A,38,12
172733,A,39,13
172734,A,38,13
172735,A,46,16
172736,A,116,38
172737,A,49,15
172738,A,58,19
172739,B,117,36
172740,B,89,29
172741,B,71,22
172742,A,61,20
172743,B,37,10
172744,B,128,39
172745,A,128,40
172746,A,44,14
172747,B,59,18
172748,A,92,27
172749,A,83,26
172750,B,91,29
172751,B,63,19
172752,B,133,40
172753,A,108,33
172754,B,42,13
172755,B,87,27
172756,B,27,9
172757,A,103,32
172758,A,86,26
172759,B,100,32
172760,B,62,19
172761,B,27,9
172762,A,171,52
172763,B,48,14
172764,A,193,58
172765,B,42,14
172766,B,43,14
172767,B,30,10
172768,A,109,36
172769,A,34,11
172770,A,39,13
172771,B,50,15
172772,B,91,30
172773,A,84,23
172774,A,76,25
172775,A,47,15
172776,B,80,26
172777,A,31,9
172778,A,33,11
172779,A,33,11
172780,A,154,46
172781,A,57,17
172782,A,57,17
172783,A,31,9
172784,B,64,20
172785,A,118,36
172786,B,24,7
172787,B,23,7
172788,B,45,14
172789,B,54,17
172790,B,16,6
172791,B,15,6
172792,B,72,23
172793,B,83,26
172794,A,53,17
172795,A,46,15
172796,B,77,24
172797,A,31,10
172798,B,15,6
172799,B,14,6
172800,A,20,6
172801,A,20,6
172802,A,20,6
172803,B,19,5
172804,B,18,5
172805,B,18,5
172806,B,19,5
172807,B,19,5
172808,B,18,5
172809,B,18,5
172810,B,18,5
172811,B,18,5
172812,A,20,6
172813,A,19,5
172814,A,20,6
172815,A,20,6
172816,B,19,6
172817,B,18,6
172818,A,20,6
172819,A,20,6
172820,A,19,5
172821,A,20,6
172822,A,19,5
172823,A,20,6
172824,A,20,6
172825,B,19,6
172826,B,18,6
172827,A,20,6
172828,B,19,6
172829,B,18,6
172830,A,20,6
172831,A,21,6
172832,B,63,18
172833,A,20,6
172834,A,20,6
172835,A,21,6
172836,A,21,6
172837,A,49,14
172838,B,18,6
172839,B,17,6
172840,A,20,6
172841,A,20,6
172842,A,21,6
172843,B,63,18
172844,A,21,6
172845,B,109,34
172846,A,20,6
172847,A,20,6
172848,A,21,6
172849,A,20,6
172850,A,20,6
172851,A,21,6
172852,A,21,6
172853,A,49,14
172854,B,18,6
172855,B,17,6
172856,A,21,6
172857,A,62,19
172858,B,18,6
172859,B,17,6
172860,A,40,12
172861,A,39,11
172862,A,39,12
172863,A,77,23
172864,A,38,11
172865,A,37,11
172866,A,39,11
172867,A,39,12
172868,B,18,6
172869,B,17,6
172870,A,64,19
172871,A,38,11
172872,A,37,11
172873,A,36,11
172874,A,82,26
172875,A,45,13
172876,A,53,15
172877,A,21,6
172878,B,39,12
172879,A,21,6
172880,B,38,11
172881,A,22,6
172882,A,33,8
172883,B,38,12
172884,A,22,6
172885,B,74,21
172886,B,37,11
172887,A,21,6
172888,B,75,23
172889,A,21,6
172890,A,22,6
172891,A,21,6
172892,A,62,18
172893,A,21,6
172894,A,22,6
172895,A,22,6
172896,A,33,8
172897,B,71,22
172898,B,17,6
172899,B,16,6
172900,A,22,6
172901,A,43,11
172902,A,47,14
172903,B,17,6
172904,B,16,6
172905,B,55,14
172906,A,37,10
172907,B,52,14
172908,B,106,32
172909,A,35,9
172910,A,36,10
172911,A,67,20
172912,A,84,26
172913,B,18,6
172914,B,17,6
172915,A,36,10
172916,B,206,64
172917,A,43,13
172918,B,87,27
172919,A,35,11
172920,A,58,17
172921,A,35,10
172922,A,35,10
172923,A,35,10
172924,A,34,10
172925,A,34,11
172926,B,136,41
172927,B,52,15
172928,A,38,11
172929,A,38,11
172930,A,37,10
172931,A,37,10
172932,B,129,40
172933,A,39,11
172934,A,38,12
172935,B,88,27
172936,A,39,11
172937,A,38,12
172938,A,40,11
172939,A,39,12
172940,A,37,11
172941,A,36,11
172942,A,36,10
172943,A,39,12
172944,A,36,10
172945,A,37,12
172946,A,39,11
172947,A,39,11
172948,A,38,12
172949,B,17,6
172950,B,16,6
172951,A,39,11
172952,A,39,11
172953,A,38,12
172954,B,17,6
172955,B,16,6
172956,A,40,12
172957,A,39,12
172958,A,37,11
172959,A,36,11
172960,A,36,11
172961,A,39,13
172962,A,40,12
172963,A,36,10
172964,A,36,10
172965,A,37,12
172966,A,36,11
172967,A,39,13
172968,B,31,8
172969,A,53,14
172970,B,43,10
172971,B,40,12
172972,A,33,8
172973,A,33,8
172974,A,45,12
172975,A,59,17
172976,B,18,6
172977,B,17,6
172978,A,52,14
172979,A,31,8
172980,A,33,9
172981,A,31,8
172982,A,33,10
172983,A,32,9
172984,B,131,41
172985,A,32,9
